================================List of subscription================================
Subscription ID,Subscription Type,Duration,Start Date,End Date
6788,Monthly,7 Month,07/05/1981,02/05/1982
20528,Yearly,10 Year,02/17/1983,02/17/1993
20526,Monthly,89 Month,07/16/1967,12/16/1974
20523,Monthly,49 Month,04/02/1972,05/02/1976
20521,Yearly,25 Year,01/13/1985,01/13/2010
6799,Monthly,81 Month,11/27/1978,08/27/1985
49201,Monthly,54 Month,02/05/1985,08/05/1989
49203,Daily,29 Day,05/23/1989,06/21/1989
53671,One_Off,1 Day,12/09/1989,12/09/1989
53670,Yearly,10 Year,01/17/1990,01/17/2000
49205,Yearly,13 Year,05/07/1982,05/07/1995
49207,Monthly,15 Month,04/09/1967,07/09/1968
53676,Monthly,39 Month,09/03/1978,12/03/1981
53675,One_Off,1 Day,11/27/1975,11/27/1975
32806,Yearly,16 Year,02/22/1967,02/22/1983
32804,Yearly,28 Year,02/09/1980,02/09/2008
32803,Yearly,16 Year,04/06/1989,04/06/2005
32802,Monthly,85 Month,07/18/1966,08/18/1973
49212,Yearly,17 Year,05/10/1986,05/10/2003
49216,Daily,36 Day,06/01/1981,07/07/1981
49214,Monthly,67 Month,08/25/1980,03/25/1986
53660,One_Off,1 Day,08/09/1981,08/09/1981
49215,Monthly,46 Month,08/17/1984,06/17/1988
53663,Daily,10 Day,03/04/1974,03/14/1974
53662,Monthly,47 Month,05/09/1983,04/09/1987
53667,Monthly,20 Month,10/19/1974,06/19/1976
53666,Daily,6 Day,09/23/1971,09/29/1971
53669,Monthly,24 Month,07/17/1974,07/17/1976
53668,Monthly,42 Month,11/21/1982,05/21/1986
49222,Daily,29 Day,12/20/1968,01/18/1969
53690,Daily,50 Day,01/13/1975,03/04/1975
49221,Monthly,80 Month,02/24/1974,10/24/1980
49223,Yearly,28 Year,03/07/1986,03/07/2014
49220,Monthly,41 Month,06/04/1973,11/04/1976
49229,Daily,32 Day,10/09/1968,11/10/1968
53698,One_Off,1 Day,06/03/1987,06/03/1987
53697,Monthly,54 Month,03/22/1973,09/22/1977
53695,Daily,20 Day,11/16/1989,12/06/1989
49226,Yearly,32 Year,07/07/1971,07/07/2003
53691,Yearly,23 Year,08/24/1970,08/24/1993
18308,Yearly,13 Year,06/11/1973,06/11/1986
49235,Daily,39 Day,12/03/1966,01/11/1967
49234,Monthly,71 Month,10/01/1983,09/01/1989
49232,One_Off,1 Day,12/25/1981,12/25/1981
49231,Monthly,70 Month,04/28/1971,02/28/1977
18305,Monthly,42 Month,08/14/1975,02/14/1979
53685,Yearly,12 Year,01/24/1975,01/24/1987
18300,Monthly,8 Month,09/23/1969,05/23/1970
18303,Monthly,67 Month,04/02/1967,11/02/1972
53687,One_Off,1 Day,02/07/1983,02/07/1983
18302,Yearly,28 Year,04/07/1979,04/07/2007
53681,Yearly,16 Year,08/27/1971,08/27/1987
49236,Monthly,20 Month,06/15/1972,02/15/1974
53683,Monthly,44 Month,02/12/1978,10/12/1981
53688,Yearly,26 Year,01/09/1973,01/09/1999
49240,Monthly,33 Month,11/23/1986,08/23/1989
6723,Daily,4 Day,08/04/1989,08/08/1989
49241,Daily,25 Day,06/23/1989,07/18/1989
6724,Monthly,6 Month,10/10/1988,04/10/1989
6725,Monthly,24 Month,12/17/1967,12/17/1969
49244,Yearly,3 Year,11/01/1990,11/01/1993
6726,Daily,49 Day,11/19/1986,01/07/1987
49245,Yearly,13 Year,05/11/1975,05/11/1988
49246,Yearly,23 Year,08/22/1985,08/22/2008
55815,One_Off,1 Day,06/02/1983,06/02/1983
55816,One_Off,1 Day,10/02/1985,10/02/1985
32847,Yearly,13 Year,11/11/1987,11/11/2000
55811,One_Off,1 Day,07/20/1969,07/20/1969
32846,One_Off,1 Day,08/07/1988,08/07/1988
55812,Monthly,19 Month,12/18/1975,07/18/1977
55813,Monthly,37 Month,01/26/1969,02/26/1972
32843,One_Off,1 Day,07/14/1987,07/14/1987
55814,Monthly,11 Month,04/17/1970,03/17/1971
32844,Yearly,22 Year,07/02/1977,07/02/1999
32841,Yearly,19 Year,11/11/1979,11/11/1998
32840,Monthly,71 Month,12/21/1990,11/21/1996
55810,Daily,30 Day,08/05/1966,09/04/1966
6731,Yearly,36 Year,10/14/1977,10/14/2013
6734,Monthly,85 Month,09/18/1968,10/18/1975
6735,Yearly,7 Year,08/06/1975,08/06/1982
49250,Yearly,45 Year,04/02/1969,04/02/2014
6732,One_Off,1 Day,12/16/1985,12/16/1985
6733,Monthly,11 Month,08/26/1980,07/26/1981
49251,Daily,55 Day,03/21/1987,05/15/1987
49257,Daily,19 Day,01/24/1976,02/12/1976
6736,Yearly,36 Year,03/13/1974,03/13/2010
32829,Daily,50 Day,07/22/1980,09/10/1980
55806,Yearly,27 Year,03/22/1974,03/22/2001
32836,Monthly,30 Month,09/03/1987,03/03/1990
55807,Yearly,12 Year,02/11/1977,02/11/1989
32837,Yearly,3 Year,03/09/1985,03/09/1988
55804,One_Off,1 Day,08/10/1984,08/10/1984
55805,Daily,5 Day,05/11/1968,05/16/1968
55802,Daily,11 Day,12/20/1968,12/31/1968
32832,Daily,22 Day,07/10/1981,08/01/1981
32833,Yearly,15 Year,02/06/1990,02/06/2005
55800,Yearly,23 Year,07/15/1969,07/15/1992
32835,Daily,36 Day,08/11/1984,09/16/1984
32830,One_Off,1 Day,11/17/1979,11/17/1979
49259,Yearly,25 Year,03/22/1985,03/22/2010
32831,Daily,15 Day,10/24/1971,11/08/1971
20590,Daily,18 Day,07/09/1967,07/27/1967
49267,Monthly,11 Month,11/08/1977,10/08/1978
49261,Monthly,27 Month,10/20/1969,01/20/1972
6700,One_Off,1 Day,12/14/1966,12/14/1966
49262,Yearly,22 Year,02/09/1987,02/09/2009
6708,One_Off,1 Day,11/28/1970,11/28/1970
6709,Monthly,10 Month,10/17/1975,08/17/1976
32823,One_Off,1 Day,01/10/1976,01/10/1976
32824,Monthly,35 Month,01/28/1973,12/28/1975
55834,Monthly,61 Month,08/07/1979,09/07/1984
55835,Yearly,36 Year,09/09/1971,09/09/2007
55837,Monthly,6 Month,04/10/1990,10/10/1990
32827,Daily,26 Day,03/13/1973,04/08/1973
32828,Monthly,21 Month,01/19/1978,10/19/1979
20599,One_Off,1 Day,06/19/1982,06/19/1982
20596,Monthly,78 Month,10/26/1974,04/26/1981
20597,One_Off,1 Day,03/20/1982,03/20/1982
20594,Monthly,11 Month,02/16/1988,01/16/1989
32820,One_Off,1 Day,01/13/1985,01/13/1985
55831,Daily,5 Day,11/11/1970,11/16/1970
55832,Monthly,11 Month,10/22/1970,09/22/1971
20593,Yearly,14 Year,03/04/1988,03/04/2002
49278,One_Off,1 Day,10/01/1990,10/01/1990
6716,Monthly,79 Month,06/24/1978,01/24/1985
49276,Yearly,21 Year,08/27/1973,08/27/1994
6715,Yearly,24 Year,07/04/1990,07/04/2014
49274,Yearly,43 Year,08/24/1971,08/24/2014
6711,Yearly,23 Year,04/06/1979,04/06/2002
32807,Yearly,7 Year,12/05/1978,12/05/1985
49271,One_Off,1 Day,05/04/1987,05/04/1987
6718,One_Off,1 Day,06/08/1973,06/08/1973
6719,Monthly,76 Month,01/12/1969,05/12/1975
32810,Monthly,17 Month,06/10/1989,11/10/1990
32811,Monthly,61 Month,04/05/1981,05/05/1986
55822,Daily,5 Day,08/27/1975,09/01/1975
55823,One_Off,1 Day,06/11/1988,06/11/1988
32813,Yearly,9 Year,03/05/1984,03/05/1993
55829,Monthly,60 Month,02/06/1989,02/06/1994
55826,Monthly,36 Month,03/15/1973,03/15/1976
32816,One_Off,1 Day,09/12/1972,09/12/1972
55820,Monthly,46 Month,03/09/1967,01/09/1971
55821,Daily,23 Day,10/25/1976,11/17/1976
32871,One_Off,1 Day,05/28/1973,05/28/1973
18368,Yearly,21 Year,07/22/1976,07/22/1997
18367,Monthly,71 Month,02/16/1979,01/16/1985
18366,One_Off,1 Day,07/07/1987,07/07/1987
32874,Yearly,3 Year,06/24/1979,06/24/1982
18364,One_Off,1 Day,11/03/1979,11/03/1979
55843,Monthly,56 Month,06/26/1975,02/26/1980
18362,Daily,19 Day,05/12/1968,05/31/1968
32872,Monthly,12 Month,12/23/1985,12/23/1986
18361,Monthly,41 Month,09/12/1968,02/12/1972
55845,Daily,21 Day,07/08/1982,07/29/1982
32878,Monthly,90 Month,02/08/1975,08/08/1982
42387,Yearly,25 Year,12/22/1967,12/22/1992
55847,Monthly,16 Month,08/14/1969,12/14/1970
55846,Monthly,42 Month,03/16/1987,09/16/1990
42386,Daily,40 Day,12/08/1976,01/17/1977
55848,Yearly,22 Year,07/09/1969,07/09/1991
49291,Monthly,32 Month,09/01/1978,05/01/1981
57862,Daily,50 Day,09/04/1979,10/24/1979
42381,Monthly,45 Month,05/07/1980,02/07/1984
57861,Monthly,21 Month,05/26/1967,02/26/1969
42380,Yearly,18 Year,12/23/1983,12/23/2001
4519,Yearly,3 Year,04/08/1988,04/08/1991
4518,Yearly,10 Year,09/08/1989,09/08/1999
57860,Monthly,8 Month,12/08/1966,08/08/1967
57866,Daily,10 Day,09/22/1977,10/02/1977
57864,Daily,42 Day,01/24/1975,03/07/1975
4513,Yearly,20 Year,02/13/1990,02/13/2010
4512,Daily,36 Day,12/06/1976,01/11/1977
4511,Daily,10 Day,04/06/1970,04/16/1970
57868,Monthly,46 Month,05/25/1972,03/25/1976
4517,One_Off,1 Day,02/24/1973,02/24/1973
49295,Monthly,35 Month,01/01/1980,12/01/1982
49294,Daily,40 Day,06/08/1972,07/18/1972
4516,Yearly,7 Year,04/06/1984,04/06/1991
49297,Yearly,22 Year,11/19/1972,11/19/1994
4515,One_Off,1 Day,11/05/1987,11/05/1987
18355,Yearly,26 Year,08/24/1968,08/24/1994
32882,Daily,42 Day,03/17/1974,04/28/1974
32881,Daily,35 Day,08/16/1983,09/20/1983
55854,Monthly,40 Month,05/02/1979,09/02/1982
18351,Yearly,3 Year,12/03/1989,12/03/1992
55853,Yearly,3 Year,04/04/1972,04/04/1975
32883,Yearly,9 Year,08/18/1979,08/18/1988
55852,Yearly,39 Year,05/13/1974,05/13/2013
32885,Monthly,11 Month,12/07/1968,11/07/1969
18353,Yearly,19 Year,01/01/1985,01/01/2004
32888,Monthly,50 Month,01/23/1969,03/23/1973
32887,One_Off,1 Day,07/18/1982,07/18/1982
18350,Monthly,19 Month,10/20/1990,05/20/1992
42378,Yearly,35 Year,06/25/1971,06/25/2006
55856,Yearly,3 Year,02/08/1988,02/08/1991
32889,One_Off,1 Day,08/25/1973,08/25/1973
55855,Yearly,19 Year,08/03/1987,08/03/2006
42372,Monthly,46 Month,06/09/1970,04/09/1974
42373,One_Off,1 Day,07/20/1977,07/20/1977
4508,One_Off,1 Day,07/21/1988,07/21/1988
57872,One_Off,1 Day,01/23/1983,01/23/1983
57871,One_Off,1 Day,08/20/1970,08/20/1970
4507,Yearly,12 Year,08/23/1979,08/23/1991
57874,Yearly,25 Year,07/04/1981,07/04/2006
4509,Yearly,30 Year,04/15/1979,04/15/2009
57876,Yearly,11 Year,08/04/1979,08/04/1990
57878,Monthly,35 Month,11/05/1975,10/05/1978
49288,Yearly,15 Year,09/16/1973,09/16/1988
4501,Monthly,53 Month,02/22/1968,07/22/1972
49285,Daily,49 Day,04/19/1971,06/07/1971
49284,Monthly,4 Month,12/13/1980,04/13/1981
4505,Daily,22 Day,06/13/1970,07/05/1970
32853,Monthly,76 Month,03/12/1990,07/12/1996
18387,Monthly,32 Month,12/20/1970,08/20/1973
18386,Daily,18 Day,01/19/1972,02/06/1972
55862,Monthly,8 Month,11/02/1970,07/02/1971
32852,One_Off,1 Day,12/22/1981,12/22/1981
18385,One_Off,1 Day,04/04/1972,04/04/1972
32850,Yearly,25 Year,02/27/1989,02/27/2014
55864,Yearly,11 Year,07/03/1968,07/03/1979
18389,Monthly,73 Month,11/22/1983,12/22/1989
55860,Monthly,17 Month,05/06/1975,10/06/1976
53602,Yearly,17 Year,11/06/1983,11/06/2000
32859,Monthly,36 Month,04/19/1973,04/19/1976
55867,Daily,44 Day,09/18/1976,11/01/1976
32857,Yearly,13 Year,10/01/1972,10/01/1985
53607,Yearly,22 Year,07/01/1969,07/01/1991
18382,Yearly,34 Year,12/15/1966,12/15/2000
53605,Yearly,6 Year,12/04/1989,12/04/1995
55869,Monthly,41 Month,10/16/1988,03/16/1992
32855,Daily,19 Day,07/10/1984,07/29/1984
18380,Yearly,42 Year,09/25/1971,09/25/2013
32854,Daily,40 Day,05/07/1987,06/16/1987
53604,Daily,29 Day,12/14/1987,01/12/1988
57889,Monthly,56 Month,04/17/1970,12/17/1974
57887,Yearly,3 Year,03/18/1988,03/18/1991
57884,Daily,48 Day,04/21/1980,06/08/1980
57883,Daily,52 Day,05/06/1973,06/27/1973
32862,One_Off,1 Day,04/10/1988,04/10/1988
32861,Monthly,3 Month,06/03/1972,09/03/1972
55875,One_Off,1 Day,12/27/1971,12/27/1971
18376,Daily,27 Day,10/24/1966,11/20/1966
32864,Monthly,32 Month,06/24/1984,02/24/1987
55873,Daily,43 Day,06/14/1990,07/27/1990
18378,One_Off,1 Day,12/06/1967,12/06/1967
55871,Monthly,73 Month,10/14/1987,11/14/1993
32860,Monthly,39 Month,02/07/1967,05/07/1970
42394,Monthly,9 Month,08/24/1981,05/24/1982
57890,One_Off,1 Day,12/27/1973,12/27/1973
32869,Monthly,16 Month,01/09/1983,05/09/1984
57891,Monthly,47 Month,12/19/1966,11/19/1970
42396,Yearly,11 Year,05/13/1986,05/13/1997
32866,Monthly,80 Month,02/03/1990,10/03/1996
18370,Daily,38 Day,10/01/1971,11/08/1971
42398,Yearly,3 Year,05/14/1971,05/14/1974
53615,Monthly,7 Month,08/08/1978,03/08/1979
32865,Monthly,24 Month,03/24/1986,03/24/1988
55879,Yearly,12 Year,01/23/1988,01/23/2000
55878,Monthly,22 Month,08/19/1986,06/19/1988
57898,Yearly,16 Year,09/20/1969,09/20/1985
53608,Monthly,84 Month,06/18/1984,06/18/1991
57899,Monthly,74 Month,07/03/1970,09/03/1976
57894,Monthly,15 Month,05/10/1975,08/10/1976
42391,Daily,27 Day,05/20/1983,06/16/1983
57893,Monthly,39 Month,11/02/1979,02/02/1983
55888,Yearly,7 Year,04/07/1989,04/07/1996
53628,Daily,28 Day,01/11/1977,02/08/1977
55889,Yearly,20 Year,12/13/1967,12/13/1987
53627,Monthly,34 Month,01/26/1975,11/26/1977
53624,Daily,11 Day,12/09/1985,12/20/1985
53620,One_Off,1 Day,11/26/1973,11/26/1973
53621,Monthly,33 Month,11/01/1983,08/01/1986
18322,Daily,37 Day,03/05/1977,04/11/1977
55882,Monthly,62 Month,07/03/1978,09/03/1983
55883,Daily,44 Day,07/24/1975,09/06/1975
18323,Monthly,77 Month,07/12/1978,12/12/1984
18320,One_Off,1 Day,10/25/1990,10/25/1990
55884,Monthly,73 Month,01/27/1990,02/27/1996
4563,Monthly,30 Month,08/11/1968,02/11/1971
18321,Daily,55 Day,11/21/1978,01/15/1979
55886,Monthly,51 Month,04/22/1976,07/22/1980
4562,Daily,34 Day,03/21/1985,04/24/1985
4561,Yearly,13 Year,12/27/1984,12/27/1997
4556,One_Off,1 Day,11/20/1987,11/20/1987
4557,One_Off,1 Day,11/16/1975,11/16/1975
4555,One_Off,1 Day,09/23/1966,09/23/1966
18329,Yearly,13 Year,12/21/1986,12/21/1999
4559,Yearly,19 Year,06/05/1973,06/05/1992
18326,Daily,14 Day,11/25/1984,12/09/1984
53619,Yearly,16 Year,03/09/1988,03/09/2004
53637,One_Off,1 Day,04/12/1967,04/12/1967
53638,Monthly,79 Month,05/21/1982,12/21/1988
55899,Monthly,9 Month,05/18/1983,02/18/1984
53633,Daily,15 Day,10/07/1966,10/22/1966
53635,Daily,23 Day,04/24/1990,05/17/1990
53636,One_Off,1 Day,11/15/1977,11/15/1977
55893,Daily,51 Day,12/11/1988,01/31/1989
18311,Yearly,13 Year,10/02/1966,10/02/1979
55894,Yearly,3 Year,07/09/1973,07/09/1976
18312,Monthly,89 Month,01/10/1970,06/10/1977
53630,One_Off,1 Day,04/27/1986,04/27/1986
55891,Daily,22 Day,12/21/1967,01/12/1968
55892,Daily,32 Day,11/13/1972,12/15/1972
18314,Yearly,6 Year,05/19/1971,05/19/1977
53632,One_Off,1 Day,06/13/1982,06/13/1982
4551,Yearly,23 Year,06/22/1966,06/22/1989
4553,Yearly,5 Year,01/14/1974,01/14/1979
4552,Daily,26 Day,11/27/1988,12/23/1988
18310,Monthly,18 Month,03/25/1984,09/25/1985
4543,Daily,13 Day,05/04/1985,05/17/1985
18319,Daily,30 Day,08/16/1980,09/15/1980
4546,Monthly,50 Month,01/14/1981,03/14/1985
55890,Monthly,12 Month,12/23/1977,12/23/1978
18315,Monthly,74 Month,07/13/1974,09/13/1980
18318,Daily,49 Day,01/15/1989,03/05/1989
4549,Daily,37 Day,05/06/1979,06/12/1979
53646,Yearly,25 Year,10/10/1983,10/10/2008
53647,Monthly,52 Month,09/21/1988,01/21/1993
53644,One_Off,1 Day,10/01/1979,10/01/1979
32899,Yearly,19 Year,09/11/1974,09/11/1993
53649,Daily,12 Day,11/02/1972,11/14/1972
18342,Daily,13 Day,03/19/1974,04/01/1974
32896,Yearly,6 Year,09/02/1985,09/02/1991
4542,Monthly,44 Month,09/06/1985,05/06/1989
4541,Monthly,39 Month,02/18/1974,05/18/1977
32897,Yearly,5 Year,10/11/1972,10/11/1977
18343,One_Off,1 Day,01/04/1985,01/04/1985
32894,One_Off,1 Day,04/26/1968,04/26/1968
4540,Daily,16 Day,02/04/1968,02/20/1968
18340,Yearly,27 Year,04/23/1986,04/23/2013
32895,Daily,28 Day,11/04/1968,12/02/1968
18341,Monthly,85 Month,02/03/1971,03/03/1978
18346,Daily,37 Day,07/18/1970,08/24/1970
32892,Yearly,31 Year,01/03/1980,01/03/2011
53643,One_Off,1 Day,12/01/1990,12/01/1990
18347,Yearly,13 Year,06/17/1977,06/17/1990
32893,Daily,11 Day,02/23/1979,03/06/1979
53640,Daily,31 Day,11/18/1975,12/19/1975
18344,Daily,8 Day,11/24/1968,12/02/1968
32891,Daily,36 Day,10/15/1978,11/20/1978
4538,Monthly,57 Month,08/04/1978,05/04/1983
4539,One_Off,1 Day,11/08/1976,11/08/1976
4533,Daily,27 Day,11/14/1987,12/11/1987
53655,Yearly,29 Year,10/18/1982,10/18/2011
53656,Yearly,30 Year,04/13/1973,04/13/2003
18331,Daily,13 Day,04/07/1974,04/20/1974
18332,One_Off,1 Day,11/16/1977,11/16/1977
18333,Yearly,37 Year,05/07/1976,05/07/2013
53652,One_Off,1 Day,04/23/1989,04/23/1989
18336,Monthly,34 Month,09/03/1971,07/03/1974
4526,Yearly,14 Year,04/20/1972,04/20/1986
18337,Yearly,18 Year,10/09/1986,10/09/2004
18339,Daily,44 Day,01/06/1975,02/19/1975
4521,Yearly,18 Year,02/04/1975,02/04/1993
4523,One_Off,1 Day,05/25/1968,05/25/1968
4529,Monthly,31 Month,10/14/1974,05/14/1977
4598,Monthly,18 Month,03/24/1972,09/24/1973
42307,Daily,3 Day,03/18/1977,03/21/1977
42306,Monthly,55 Month,07/05/1979,02/05/1984
20506,One_Off,1 Day,10/27/1972,10/27/1972
20505,Monthly,85 Month,06/11/1975,07/11/1982
20508,One_Off,1 Day,10/02/1969,10/02/1969
42301,Daily,15 Day,08/03/1980,08/18/1980
20507,One_Off,1 Day,02/22/1974,02/22/1974
42302,Monthly,64 Month,03/12/1978,07/12/1983
20502,Monthly,36 Month,08/14/1980,08/14/1983
20503,One_Off,1 Day,06/14/1980,06/14/1980
4589,Monthly,77 Month,01/05/1968,06/05/1974
4592,One_Off,1 Day,12/17/1987,12/17/1987
4593,Daily,31 Day,07/24/1972,08/24/1972
4591,Monthly,90 Month,05/22/1969,11/22/1976
4596,Yearly,17 Year,07/15/1979,07/15/1996
4595,Monthly,26 Month,07/14/1977,09/14/1979
57800,Yearly,14 Year,04/14/1980,04/14/1994
57809,Daily,11 Day,07/13/1979,07/24/1979
57808,Yearly,8 Year,10/23/1967,10/23/1975
4577,Monthly,26 Month,11/14/1984,01/14/1987
4576,Monthly,31 Month,07/08/1979,02/08/1982
4579,Yearly,5 Year,06/12/1970,06/12/1975
57804,Monthly,16 Month,02/21/1971,06/21/1972
4578,Yearly,17 Year,01/07/1985,01/07/2002
4583,Monthly,37 Month,07/19/1972,08/19/1975
51303,One_Off,1 Day,11/06/1989,11/06/1989
4585,Monthly,14 Month,06/17/1989,08/17/1990
51302,Yearly,23 Year,05/22/1989,05/22/2012
42328,Monthly,83 Month,01/24/1968,12/24/1974
51308,Monthly,83 Month,11/21/1967,10/21/1974
42329,Monthly,77 Month,01/05/1982,06/05/1988
51307,Yearly,41 Year,03/04/1972,03/04/2013
51306,Daily,21 Day,03/17/1983,04/07/1983
4581,Yearly,12 Year,05/27/1983,05/27/1995
4582,Daily,30 Day,07/03/1973,08/02/1973
51305,Yearly,16 Year,11/16/1980,11/16/1996
51300,Yearly,24 Year,07/21/1974,07/21/1998
57811,Daily,16 Day,08/07/1980,08/23/1980
57819,Yearly,23 Year,01/21/1975,01/21/1998
4569,Daily,10 Day,11/24/1980,12/04/1980
57817,Yearly,6 Year,04/07/1988,04/07/1994
4568,Yearly,17 Year,07/23/1986,07/23/2003
57814,Yearly,3 Year,08/02/1981,08/02/1984
4565,Daily,29 Day,06/26/1977,07/25/1977
57813,Yearly,12 Year,01/21/1980,01/21/1992
42316,Yearly,16 Year,07/04/1972,07/04/1988
4575,Monthly,19 Month,07/01/1966,02/01/1968
51315,Monthly,27 Month,05/03/1974,08/03/1976
42314,Yearly,7 Year,03/20/1979,03/20/1986
4573,Daily,9 Day,01/14/1973,01/23/1973
4570,Monthly,88 Month,09/24/1966,01/24/1974
4571,Monthly,86 Month,06/04/1981,08/04/1988
42318,Monthly,74 Month,01/08/1981,03/08/1987
42319,Monthly,80 Month,03/14/1989,11/14/1995
42312,One_Off,1 Day,08/18/1970,08/18/1970
51311,One_Off,1 Day,08/23/1968,08/23/1968
51310,Monthly,29 Month,12/10/1978,05/10/1981
57825,One_Off,1 Day,04/10/1981,04/10/1981
57826,Monthly,27 Month,07/13/1979,10/13/1981
57827,Daily,22 Day,09/05/1968,09/27/1968
57828,Yearly,16 Year,07/18/1982,07/18/1998
57829,Daily,48 Day,11/11/1988,12/29/1988
57820,Monthly,7 Month,03/09/1987,10/09/1987
57821,One_Off,1 Day,02/14/1987,02/14/1987
57822,Monthly,65 Month,10/10/1981,03/10/1987
57823,Yearly,8 Year,10/06/1974,10/06/1982
51322,Daily,8 Day,02/13/1976,02/21/1976
51320,One_Off,1 Day,09/12/1984,09/12/1984
42341,One_Off,1 Day,09/13/1982,09/13/1982
42348,Monthly,8 Month,10/12/1967,06/12/1968
42349,Monthly,8 Month,05/16/1973,01/16/1974
51324,Monthly,75 Month,01/07/1971,04/07/1977
57837,Daily,11 Day,11/16/1971,11/27/1971
57838,One_Off,1 Day,09/18/1990,09/18/1990
57835,Monthly,43 Month,09/03/1974,04/03/1978
57836,Daily,4 Day,09/13/1967,09/17/1967
57839,One_Off,1 Day,09/13/1969,09/13/1969
57830,Daily,8 Day,04/04/1980,04/12/1980
57833,One_Off,1 Day,10/12/1990,10/12/1990
57834,Monthly,41 Month,04/07/1979,09/07/1982
57831,Yearly,25 Year,10/28/1987,10/28/2012
57832,One_Off,1 Day,07/24/1989,07/24/1989
51330,One_Off,1 Day,02/21/1985,02/21/1985
51331,Monthly,28 Month,04/20/1967,08/20/1969
42334,Yearly,33 Year,07/20/1978,07/20/2011
51332,Monthly,7 Month,07/28/1972,02/28/1973
42333,One_Off,1 Day,02/23/1978,02/23/1978
51333,One_Off,1 Day,11/04/1972,11/04/1972
42332,Monthly,73 Month,05/17/1977,06/17/1983
42330,Daily,11 Day,07/06/1984,07/17/1984
18397,Daily,27 Day,06/23/1976,07/20/1976
18396,Monthly,82 Month,02/15/1990,12/15/1996
57846,One_Off,1 Day,10/23/1982,10/23/1982
57847,Monthly,75 Month,04/22/1967,07/22/1973
57849,Yearly,21 Year,07/24/1986,07/24/2007
57845,Monthly,61 Month,10/12/1982,11/12/1987
42360,Daily,4 Day,03/20/1985,03/24/1985
42362,Monthly,39 Month,11/13/1986,02/13/1990
42363,Yearly,10 Year,04/03/1990,04/03/2000
42368,Monthly,27 Month,03/13/1971,06/13/1973
51341,Yearly,29 Year,05/27/1977,05/27/2006
42367,Daily,14 Day,10/11/1982,10/25/1982
51347,Daily,10 Day,02/04/1976,02/14/1976
51345,Daily,39 Day,05/23/1976,07/01/1976
51349,Yearly,5 Year,09/20/1982,09/20/1987
57859,Monthly,76 Month,05/28/1985,09/28/1991
57857,One_Off,1 Day,10/10/1990,10/10/1990
57853,Yearly,17 Year,02/20/1985,02/20/2002
42352,Yearly,33 Year,02/17/1976,02/17/2009
42351,Monthly,15 Month,02/07/1966,05/07/1967
51352,Yearly,41 Year,07/26/1972,07/26/2013
51353,Monthly,14 Month,08/25/1968,10/25/1969
42356,Yearly,45 Year,02/05/1967,02/05/2012
42355,Monthly,7 Month,05/16/1968,12/16/1968
51354,One_Off,1 Day,03/02/1984,03/02/1984
51355,One_Off,1 Day,08/26/1967,08/26/1967
51356,Yearly,8 Year,03/02/1978,03/02/1986
42359,One_Off,1 Day,11/18/1967,11/18/1967
42358,Yearly,28 Year,12/23/1983,12/23/2011
51359,Monthly,75 Month,09/18/1986,12/18/1992
14094,Yearly,12 Year,05/05/1981,05/05/1993
14095,Yearly,14 Year,09/16/1973,09/16/1987
14096,Daily,12 Day,11/11/1972,11/23/1972
14097,Yearly,37 Year,01/16/1973,01/16/2010
14099,Daily,48 Day,12/15/1968,02/01/1969
49542,One_Off,1 Day,11/19/1975,11/19/1975
49543,One_Off,1 Day,02/01/1989,02/01/1989
49541,Yearly,26 Year,08/16/1973,08/16/1999
14091,Monthly,55 Month,06/21/1980,01/21/1985
14092,One_Off,1 Day,10/26/1979,10/26/1979
14093,Monthly,84 Month,11/22/1976,11/22/1983
20630,Yearly,47 Year,09/02/1966,09/02/2013
20631,Yearly,6 Year,08/09/1985,08/09/1991
49548,Monthly,19 Month,12/23/1982,07/23/1984
49547,Daily,48 Day,07/17/1969,09/03/1969
49546,One_Off,1 Day,01/05/1988,01/05/1988
49544,One_Off,1 Day,12/07/1971,12/07/1971
20637,Monthly,35 Month,07/28/1988,06/28/1991
20633,Yearly,18 Year,02/08/1970,02/08/1988
20634,Daily,33 Day,09/27/1983,10/30/1983
20636,Yearly,19 Year,09/26/1982,09/26/2001
16200,Yearly,22 Year,10/01/1989,10/01/2011
16201,Monthly,88 Month,02/13/1980,06/13/1987
49551,Yearly,45 Year,03/11/1969,03/11/2014
49553,Daily,25 Day,08/26/1982,09/20/1982
49554,Yearly,12 Year,08/21/1982,08/21/1994
42409,Yearly,12 Year,01/04/1971,01/04/1983
49559,Daily,5 Day,10/10/1983,10/15/1983
20643,One_Off,1 Day,08/05/1986,08/05/1986
42407,Monthly,78 Month,09/16/1976,03/16/1983
20641,Monthly,74 Month,04/12/1969,06/12/1975
42406,Yearly,7 Year,05/23/1986,05/23/1993
42405,One_Off,1 Day,12/04/1979,12/04/1979
49556,Daily,35 Day,03/22/1984,04/26/1984
49555,Monthly,19 Month,09/05/1976,04/05/1978
49557,One_Off,1 Day,02/15/1982,02/15/1982
42401,Yearly,12 Year,07/03/1990,07/03/2002
42400,Monthly,20 Month,05/24/1967,01/24/1969
16207,Daily,5 Day,06/09/1979,06/14/1979
20648,Monthly,84 Month,04/07/1973,04/07/1980
20649,Daily,10 Day,02/15/1983,02/25/1983
20646,Yearly,31 Year,11/02/1972,11/02/2003
20647,Monthly,56 Month,12/17/1973,08/17/1978
20644,One_Off,1 Day,06/19/1985,06/19/1985
